incident_id,service,severity,status,assigned_team,incident_date,description,customer_impact,resolution_minutes
INC100825,payment-api,P4,Closed,DBA,2026-11-19 12:00:00,VPN connections failing after password reset,Critical,537
INC100826,notification-service,P3,Resolved,SRE,2026-11-20 08:00:00,VPN connections failing after password reset,Low,170
INC100827,vpn-service,P3,Investigating,Security,2026-11-21 04:00:00,Service returning intermittent 5xx errors,Low,116
INC100828,data-platform,P2,Closed,SRE,2026-11-22 00:00:00,Database connection pool exhausted,Medium,455
INC100829,payment-api,P2,Closed,Network,2026-11-22 20:00:00,API latency increased significantly,Low,192
INC100830,auth-service,P4,Closed,Platform,2026-11-23 16:00:00,VPN connections failing after password reset,None,678
INC100831,auth-service,P3,Resolved,SRE,2026-11-24 12:00:00,Users unable to authenticate,Low,560
INC100832,order-service,P3,Closed,Security,2026-11-25 08:00:00,Database connection pool exhausted,Medium,688
INC100833,auth-service,P4,Investigating,Platform,2026-11-26 04:00:00,VPN connections failing after password reset,Medium,389
INC100834,data-platform,P4,Resolved,Platform,2026-11-27 00:00:00,Service returning intermittent 5xx errors,Critical,676
INC100835,data-platform,P4,Closed,Application Support,2026-11-27 20:00:00,Inventory data synchronization failed,Medium,19
INC100836,data-platform,P2,Closed,Application Support,2026-11-28 16:00:00,Messages delayed in processing,Low,215
INC100837,auth-service,P3,Resolved,SRE,2026-11-29 12:00:00,Service returning intermittent 5xx errors,High,11
INC100838,payment-api,P4,Closed,Platform,2026-11-30 08:00:00,Service returning intermittent 5xx errors,High,491
INC100839,vpn-service,P3,Open,Security,2026-12-01 04:00:00,Inventory data synchronization failed,Medium,372
INC100840,customer-portal,P2,Investigating,Security,2026-12-02 00:00:00,API latency increased significantly,Medium,214
INC100841,notification-service,P4,Open,Application Support,2026-12-02 20:00:00,Inventory data synchronization failed,Low,226
INC100842,vpn-service,P3,Closed,DBA,2026-12-03 16:00:00,Database connection pool exhausted,Critical,467
INC100843,payment-api,P3,Resolved,SRE,2026-12-04 12:00:00,API latency increased significantly,Critical,138
INC100844,payment-api,P4,Closed,Application Support,2026-12-05 08:00:00,API latency increased significantly,None,375
INC100845,payment-api,P3,Open,SRE,2026-12-06 04:00:00,Messages delayed in processing,Low,445
INC100846,auth-service,P3,Closed,SRE,2026-12-07 00:00:00,Service returning intermittent 5xx errors,Low,180
INC100847,payment-api,P3,Closed,Security,2026-12-07 20:00:00,Database connection pool exhausted,Critical,172
INC100848,data-platform,P3,Investigating,DBA,2026-12-08 16:00:00,API latency increased significantly,None,261
INC100849,inventory-service,P2,Open,SRE,2026-12-09 12:00:00,Users unable to authenticate,Low,430
INC100850,vpn-service,P4,Open,Platform,2026-12-10 08:00:00,API latency increased significantly,Low,190
INC100851,data-platform,P4,Closed,DBA,2026-12-11 04:00:00,VPN connections failing after password reset,Medium,279
INC100852,vpn-service,P2,Resolved,Platform,2026-12-12 00:00:00,Messages delayed in processing,Low,395
INC100853,auth-service,P3,Closed,Security,2026-12-12 20:00:00,Service returning intermittent 5xx errors,Medium,142
INC100854,customer-portal,P4,Resolved,Network,2026-12-13 16:00:00,Inventory data synchronization failed,High,413
INC100855,data-platform,P1,Closed,DBA,2026-12-14 12:00:00,Application deployment caused errors,Critical,108
INC100856,auth-service,P3,Closed,Network,2026-12-15 08:00:00,Messages delayed in processing,None,111
INC100857,payment-api,P3,Closed,Network,2026-12-16 04:00:00,Application deployment caused errors,None,178
INC100858,notification-service,P3,Closed,Network,2026-12-17 00:00:00,Database connection pool exhausted,None,213
INC100859,data-platform,P2,Investigating,Security,2026-12-17 20:00:00,Inventory data synchronization failed,Critical,31
INC100860,vpn-service,P3,Closed,DBA,2026-12-18 16:00:00,Messages delayed in processing,High,692
INC100861,vpn-service,P3,Open,DBA,2026-12-19 12:00:00,VPN connections failing after password reset,Medium,228
INC100862,payment-api,P3,Closed,DBA,2026-12-20 08:00:00,Users unable to authenticate,High,581
INC100863,data-platform,P1,Closed,Platform,2026-12-21 04:00:00,VPN connections failing after password reset,Medium,650
INC100864,data-platform,P3,Closed,Application Support,2026-12-22 00:00:00,Application deployment caused errors,Low,578
INC100865,notification-service,P3,Closed,DBA,2026-12-22 20:00:00,Application deployment caused errors,Medium,600
INC100866,data-platform,P2,Resolved,Security,2026-12-23 16:00:00,Database connection pool exhausted,High,81
INC100867,data-platform,P2,Resolved,Application Support,2026-12-24 12:00:00,Users unable to authenticate,None,274
INC100868,order-service,P2,Resolved,Application Support,2026-12-25 08:00:00,Messages delayed in processing,High,539
INC100869,payment-api,P3,Closed,Security,2026-12-26 04:00:00,Service returning intermittent 5xx errors,Medium,418
INC100870,order-service,P2,Closed,Security,2026-12-27 00:00:00,Users unable to authenticate,None,14
INC100871,auth-service,P4,Resolved,Network,2026-12-27 20:00:00,VPN connections failing after password reset,Low,412
INC100872,payment-api,P3,Resolved,Security,2026-12-28 16:00:00,Application deployment caused errors,Medium,581
INC100873,payment-api,P4,Resolved,Platform,2026-12-29 12:00:00,API latency increased significantly,Low,598
INC100874,notification-service,P4,Resolved,Security,2026-12-30 08:00:00,Database connection pool exhausted,Low,282
INC100875,inventory-service,P2,Investigating,SRE,2026-12-31 04:00:00,API latency increased significantly,High,177
INC100876,inventory-service,P3,Closed,Application Support,2027-01-01 00:00:00,Database connection pool exhausted,Medium,229
INC100877,notification-service,P4,Closed,Platform,2027-01-01 20:00:00,Service returning intermittent 5xx errors,Medium,220
INC100878,inventory-service,P3,Investigating,DBA,2027-01-02 16:00:00,VPN connections failing after password reset,High,256
INC100879,notification-service,P3,Closed,SRE,2027-01-03 12:00:00,VPN connections failing after password reset,None,224
INC100880,payment-api,P3,Closed,SRE,2027-01-04 08:00:00,API latency increased significantly,Low,334
INC100881,data-platform,P1,Resolved,Application Support,2027-01-05 04:00:00,API latency increased significantly,None,39
INC100882,order-service,P3,Investigating,Application Support,2027-01-06 00:00:00,Inventory data synchronization failed,Critical,205
INC100883,auth-service,P4,Open,Platform,2027-01-06 20:00:00,Users unable to authenticate,None,233
INC100884,data-platform,P4,Open,SRE,2027-01-07 16:00:00,Service returning intermittent 5xx errors,Critical,118
INC100885,notification-service,P1,Closed,Security,2027-01-08 12:00:00,Service returning intermittent 5xx errors,None,633
INC100886,payment-api,P4,Closed,Application Support,2027-01-09 08:00:00,Application deployment caused errors,Low,489
INC100887,auth-service,P3,Open,Platform,2027-01-10 04:00:00,API latency increased significantly,High,657
INC100888,payment-api,P4,Closed,DBA,2027-01-11 00:00:00,Service returning intermittent 5xx errors,Critical,408
INC100889,customer-portal,P1,Open,Platform,2027-01-11 20:00:00,Application deployment caused errors,None,87
INC100890,payment-api,P4,Closed,Security,2027-01-12 16:00:00,Users unable to authenticate,Low,652
INC100891,notification-service,P4,Closed,Network,2027-01-13 12:00:00,API latency increased significantly,Critical,335
INC100892,inventory-service,P2,Resolved,SRE,2027-01-14 08:00:00,Service returning intermittent 5xx errors,Low,495
INC100893,vpn-service,P1,Open,Platform,2027-01-15 04:00:00,Messages delayed in processing,Low,280
INC100894,notification-service,P4,Closed,DBA,2027-01-16 00:00:00,Messages delayed in processing,High,360
INC100895,inventory-service,P2,Closed,Security,2027-01-16 20:00:00,Inventory data synchronization failed,None,357
INC100896,inventory-service,P3,Resolved,SRE,2027-01-17 16:00:00,API latency increased significantly,Critical,212
INC100897,payment-api,P4,Investigating,Application Support,2027-01-18 12:00:00,API latency increased significantly,Critical,403
INC100898,payment-api,P3,Investigating,DBA,2027-01-19 08:00:00,Application deployment caused errors,Critical,530
INC100899,inventory-service,P3,Closed,Application Support,2027-01-20 04:00:00,Inventory data synchronization failed,Low,24
INC100900,payment-api,P3,Closed,Application Support,2027-01-21 00:00:00,Service returning intermittent 5xx errors,None,102
INC100901,payment-api,P1,Closed,SRE,2027-01-21 20:00:00,Messages delayed in processing,Medium,607
INC100902,auth-service,P4,Closed,SRE,2027-01-22 16:00:00,Inventory data synchronization failed,Low,414
INC100903,vpn-service,P3,Closed,Security,2027-01-23 12:00:00,VPN connections failing after password reset,Critical,701
INC100904,order-service,P2,Closed,Platform,2027-01-24 08:00:00,Messages delayed in processing,High,439
INC100905,notification-service,P2,Resolved,SRE,2027-01-25 04:00:00,Service returning intermittent 5xx errors,Critical,473
INC100906,order-service,P4,Closed,Network,2027-01-26 00:00:00,Service returning intermittent 5xx errors,High,648
INC100907,auth-service,P2,Resolved,Application Support,2027-01-26 20:00:00,Service returning intermittent 5xx errors,High,478
INC100908,customer-portal,P4,Resolved,Security,2027-01-27 16:00:00,Users unable to authenticate,None,244
INC100909,payment-api,P4,Closed,DBA,2027-01-28 12:00:00,Application deployment caused errors,None,384
INC100910,data-platform,P4,Closed,Platform,2027-01-29 08:00:00,Messages delayed in processing,None,177
INC100911,auth-service,P4,Closed,Network,2027-01-30 04:00:00,Inventory data synchronization failed,Medium,247
INC100912,order-service,P4,Resolved,Security,2027-01-31 00:00:00,API latency increased significantly,Low,492
INC100913,vpn-service,P4,Closed,SRE,2027-01-31 20:00:00,Application deployment caused errors,Critical,115
INC100914,inventory-service,P2,Closed,DBA,2027-02-01 16:00:00,Users unable to authenticate,None,487
INC100915,order-service,P4,Investigating,SRE,2027-02-02 12:00:00,Application deployment caused errors,Critical,424
INC100916,inventory-service,P3,Resolved,Platform,2027-02-03 08:00:00,Service returning intermittent 5xx errors,High,228
INC100917,data-platform,P3,Closed,Platform,2027-02-04 04:00:00,Service returning intermittent 5xx errors,None,41
INC100918,customer-portal,P4,Open,Security,2027-02-05 00:00:00,Service returning intermittent 5xx errors,None,510
INC100919,notification-service,P4,Closed,Application Support,2027-02-05 20:00:00,Inventory data synchronization failed,Low,595
INC100920,data-platform,P4,Investigating,SRE,2027-02-06 16:00:00,API latency increased significantly,Low,528
INC100921,inventory-service,P3,Investigating,Security,2027-02-07 12:00:00,Database connection pool exhausted,Low,308
INC100922,order-service,P3,Closed,DBA,2027-02-08 08:00:00,Database connection pool exhausted,Medium,474
INC100923,auth-service,P3,Investigating,Application Support,2027-02-09 04:00:00,Inventory data synchronization failed,None,304
INC100924,auth-service,P3,Closed,Application Support,2027-02-10 00:00:00,API latency increased significantly,None,264
INC100925,vpn-service,P3,Closed,SRE,2027-02-10 20:00:00,Service returning intermittent 5xx errors,High,242
INC100926,inventory-service,P2,Open,Security,2027-02-11 16:00:00,Database connection pool exhausted,Critical,159
INC100927,customer-portal,P1,Closed,DBA,2027-02-12 12:00:00,API latency increased significantly,Low,698
INC100928,order-service,P4,Closed,SRE,2027-02-13 08:00:00,Messages delayed in processing,Critical,483
INC100929,inventory-service,P3,Closed,Platform,2027-02-14 04:00:00,Inventory data synchronization failed,Low,134
INC100930,inventory-service,P4,Closed,Application Support,2027-02-15 00:00:00,Service returning intermittent 5xx errors,Low,624
INC100931,notification-service,P3,Closed,DBA,2027-02-15 20:00:00,Inventory data synchronization failed,None,117
INC100932,customer-portal,P1,Closed,Network,2027-02-16 16:00:00,Service returning intermittent 5xx errors,Medium,431
INC100933,notification-service,P2,Resolved,Platform,2027-02-17 12:00:00,VPN connections failing after password reset,Medium,127
INC100934,order-service,P2,Closed,Application Support,2027-02-18 08:00:00,Database connection pool exhausted,High,266
INC100935,vpn-service,P4,Closed,Platform,2027-02-19 04:00:00,API latency increased significantly,None,477
INC100936,auth-service,P2,Closed,SRE,2027-02-20 00:00:00,Database connection pool exhausted,None,719
INC100937,auth-service,P3,Closed,DBA,2027-02-20 20:00:00,API latency increased significantly,Medium,714
INC100938,order-service,P4,Resolved,Application Support,2027-02-21 16:00:00,Inventory data synchronization failed,None,645
INC100939,inventory-service,P4,Closed,Platform,2027-02-22 12:00:00,Application deployment caused errors,None,177
INC100940,notification-service,P2,Closed,Platform,2027-02-23 08:00:00,Inventory data synchronization failed,High,76
INC100941,order-service,P1,Investigating,Network,2027-02-24 04:00:00,Database connection pool exhausted,Critical,652
INC100942,vpn-service,P2,Resolved,Platform,2027-02-25 00:00:00,VPN connections failing after password reset,Medium,665
INC100943,order-service,P1,Closed,DBA,2027-02-25 20:00:00,Database connection pool exhausted,None,207
INC100944,auth-service,P2,Closed,Platform,2027-02-26 16:00:00,Inventory data synchronization failed,Critical,23
INC100945,payment-api,P3,Closed,SRE,2027-02-27 12:00:00,VPN connections failing after password reset,Medium,470
INC100946,vpn-service,P4,Open,Platform,2027-02-28 08:00:00,Database connection pool exhausted,High,64
INC100947,auth-service,P3,Resolved,Application Support,2027-03-01 04:00:00,Database connection pool exhausted,None,38
INC100948,vpn-service,P3,Closed,Application Support,2027-03-02 00:00:00,Database connection pool exhausted,Medium,675
INC100949,customer-portal,P2,Closed,DBA,2027-03-02 20:00:00,VPN connections failing after password reset,None,361
INC100950,payment-api,P4,Closed,Network,2027-03-03 16:00:00,Messages delayed in processing,High,89
INC100951,customer-portal,P3,Closed,Security,2027-03-04 12:00:00,Database connection pool exhausted,Low,474
INC100952,inventory-service,P4,Closed,Platform,2027-03-05 08:00:00,Inventory data synchronization failed,Critical,272
INC100953,order-service,P4,Closed,DBA,2027-03-06 04:00:00,Inventory data synchronization failed,None,390
INC100954,data-platform,P3,Closed,Security,2027-03-07 00:00:00,Database connection pool exhausted,High,648
INC100955,inventory-service,P2,Closed,Security,2027-03-07 20:00:00,Application deployment caused errors,None,178
INC100956,order-service,P2,Closed,Platform,2027-03-08 16:00:00,Users unable to authenticate,High,469
INC100957,notification-service,P3,Investigating,Security,2027-03-09 12:00:00,Application deployment caused errors,Medium,598
INC100958,vpn-service,P4,Resolved,DBA,2027-03-10 08:00:00,API latency increased significantly,Critical,310
INC100959,order-service,P3,Closed,Application Support,2027-03-11 04:00:00,VPN connections failing after password reset,High,698
INC100960,auth-service,P4,Closed,Platform,2027-03-12 00:00:00,API latency increased significantly,Low,328
INC100961,order-service,P3,Closed,DBA,2027-03-12 20:00:00,Database connection pool exhausted,None,336
INC100962,data-platform,P2,Investigating,Security,2027-03-13 16:00:00,API latency increased significantly,Medium,637
INC100963,auth-service,P3,Closed,Platform,2027-03-14 12:00:00,Messages delayed in processing,Medium,461
INC100964,vpn-service,P3,Resolved,Security,2027-03-15 08:00:00,Service returning intermittent 5xx errors,None,626
INC100965,inventory-service,P3,Closed,SRE,2027-03-16 04:00:00,Inventory data synchronization failed,Medium,571
INC100966,inventory-service,P3,Closed,Security,2027-03-17 00:00:00,Application deployment caused errors,Low,515
INC100967,customer-portal,P2,Closed,DBA,2027-03-17 20:00:00,VPN connections failing after password reset,Low,181
INC100968,vpn-service,P4,Closed,Platform,2027-03-18 16:00:00,VPN connections failing after password reset,None,293
INC100969,payment-api,P2,Resolved,SRE,2027-03-19 12:00:00,Messages delayed in processing,Low,623
INC100970,customer-portal,P4,Resolved,Security,2027-03-20 08:00:00,Users unable to authenticate,Low,447
INC100971,order-service,P2,Closed,Platform,2027-03-21 04:00:00,Messages delayed in processing,None,208
INC100972,order-service,P2,Closed,Network,2027-03-22 00:00:00,Users unable to authenticate,Medium,242
INC100973,order-service,P3,Closed,SRE,2027-03-22 20:00:00,Messages delayed in processing,Low,560
INC100974,auth-service,P3,Resolved,Application Support,2027-03-23 16:00:00,API latency increased significantly,None,136
INC100975,auth-service,P3,Open,DBA,2027-03-24 12:00:00,Messages delayed in processing,Medium,89
INC100976,payment-api,P3,Investigating,Application Support,2027-03-25 08:00:00,Inventory data synchronization failed,None,553
INC100977,inventory-service,P4,Investigating,SRE,2027-03-26 04:00:00,Users unable to authenticate,Critical,214
INC100978,customer-portal,P3,Resolved,Platform,2027-03-27 00:00:00,VPN connections failing after password reset,Medium,553
INC100979,inventory-service,P3,Closed,DBA,2027-03-27 20:00:00,Database connection pool exhausted,Critical,388
INC100980,inventory-service,P3,Closed,DBA,2027-03-28 16:00:00,API latency increased significantly,Critical,718
INC100981,notification-service,P1,Resolved,Security,2027-03-29 12:00:00,VPN connections failing after password reset,Critical,382
INC100982,inventory-service,P3,Investigating,Application Support,2027-03-30 08:00:00,Application deployment caused errors,Medium,625
INC100983,notification-service,P2,Resolved,Security,2027-03-31 04:00:00,Service returning intermittent 5xx errors,Medium,613
INC100984,inventory-service,P3,Closed,SRE,2027-04-01 00:00:00,Application deployment caused errors,High,160
INC100985,notification-service,P1,Resolved,Platform,2027-04-01 20:00:00,Inventory data synchronization failed,None,717
INC100986,inventory-service,P4,Closed,Application Support,2027-04-02 16:00:00,VPN connections failing after password reset,Critical,539
INC100987,customer-portal,P3,Closed,DBA,2027-04-03 12:00:00,VPN connections failing after password reset,Low,86
INC100988,auth-service,P4,Investigating,Application Support,2027-04-04 08:00:00,API latency increased significantly,None,14
INC100989,data-platform,P3,Closed,DBA,2027-04-05 04:00:00,Users unable to authenticate,Low,202
INC100990,customer-portal,P1,Closed,SRE,2027-04-06 00:00:00,VPN connections failing after password reset,Low,21
INC100991,inventory-service,P4,Resolved,Network,2027-04-06 20:00:00,Inventory data synchronization failed,None,263
INC100992,auth-service,P3,Open,Security,2027-04-07 16:00:00,Users unable to authenticate,High,717
INC100993,order-service,P4,Closed,DBA,2027-04-08 12:00:00,Messages delayed in processing,None,350
INC100994,inventory-service,P3,Closed,SRE,2027-04-09 08:00:00,Messages delayed in processing,Critical,26
INC100995,notification-service,P3,Closed,Platform,2027-04-10 04:00:00,Inventory data synchronization failed,Medium,360
INC100996,inventory-service,P4,Closed,Application Support,2027-04-11 00:00:00,API latency increased significantly,High,165
INC100997,customer-portal,P3,Resolved,Application Support,2027-04-11 20:00:00,Database connection pool exhausted,Low,617
INC100998,vpn-service,P3,Closed,Security,2027-04-12 16:00:00,Database connection pool exhausted,None,74
INC100999,inventory-service,P3,Closed,SRE,2027-04-13 12:00:00,Inventory data synchronization failed,None,557
